,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Tag,Artist,Name,Popularity
1932,0.194,0.406,2,-11.656,0,0.0507,0.173,0.31,0.0543,0.0481,88.581,audio_features,6fErtGOtxWsJloJsEIg31A,spotify:track:6fErtGOtxWsJloJsEIg31A,https://api.spotify.com/v1/tracks/6fErtGOtxWsJloJsEIg31A,https://api.spotify.com/v1/audio-analysis/6fErtGOtxWsJloJsEIg31A,266080,4,Meetings,Ludwig Goransson,You're a Creed,42
1933,0.434,0.473,10,-8.513,1,0.0335,0.158,0.000298,0.13,0.0395,112.294,audio_features,4yFoV6deeZgoXrCbOW0ubc,spotify:track:4yFoV6deeZgoXrCbOW0ubc,https://api.spotify.com/v1/tracks/4yFoV6deeZgoXrCbOW0ubc,https://api.spotify.com/v1/audio-analysis/4yFoV6deeZgoXrCbOW0ubc,251627,4,Meetings,Childish Gambino,Waiting For My Moment,45
1934,0.434,0.695,10,-7.464,0,0.485,0.0168,0.0,0.834,0.16,167.309,audio_features,57hCSu4zMTdnSum7NBL1Ye,spotify:track:57hCSu4zMTdnSum7NBL1Ye,https://api.spotify.com/v1/tracks/57hCSu4zMTdnSum7NBL1Ye,https://api.spotify.com/v1/audio-analysis/57hCSu4zMTdnSum7NBL1Ye,318840,4,Meetings,Meek Mill,Lord Knows (feat. Tory Lanez),60
1935,0.335,0.596,5,-6.995,0,0.297,0.661,4.46e-05,0.0946,0.197,73.356,audio_features,6ACGFCYTDYE9qNAEy2T9zN,spotify:track:6ACGFCYTDYE9qNAEy2T9zN,https://api.spotify.com/v1/tracks/6ACGFCYTDYE9qNAEy2T9zN,https://api.spotify.com/v1/audio-analysis/6ACGFCYTDYE9qNAEy2T9zN,275221,3,Meetings,Nuff Sed,Intro,48
1936,0.65,0.664,1,-5.587,0,0.0341,0.00883,0.865,0.171,0.514,127.002,audio_features,1gjsJMuWjwVpEceTRSAHeY,spotify:track:1gjsJMuWjwVpEceTRSAHeY,https://api.spotify.com/v1/tracks/1gjsJMuWjwVpEceTRSAHeY,https://api.spotify.com/v1/audio-analysis/1gjsJMuWjwVpEceTRSAHeY,304327,4,Meetings,OVERWERK,Daybreak - Edit,51
1937,0.511,0.898,10,-3.714,0,0.264,0.016,0.0,0.0792,0.638,95.044,audio_features,5MFIHzSPorwAwse9pMCCex,spotify:track:5MFIHzSPorwAwse9pMCCex,https://api.spotify.com/v1/tracks/5MFIHzSPorwAwse9pMCCex,https://api.spotify.com/v1/audio-analysis/5MFIHzSPorwAwse9pMCCex,217587,4,Meetings,DMX,X Gon' Give It to Ya - Radio Edit,0
1938,0.404,0.966,6,-4.83,1,0.0863,0.00172,0.0,0.752,0.622,129.914,audio_features,778MsQxm8FaGUpZH6jttfr,spotify:track:778MsQxm8FaGUpZH6jttfr,https://api.spotify.com/v1/tracks/778MsQxm8FaGUpZH6jttfr,https://api.spotify.com/v1/audio-analysis/778MsQxm8FaGUpZH6jttfr,241653,4,Meetings,AC/DC,"You Shook Me All Night Long - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",50
1939,0.596,0.602,9,-5.09,1,0.0589,0.00024,0.399,0.0836,0.109,128.013,audio_features,3ietiUYcpAjD0burVmHBri,spotify:track:3ietiUYcpAjD0burVmHBri,https://api.spotify.com/v1/tracks/3ietiUYcpAjD0burVmHBri,https://api.spotify.com/v1/audio-analysis/3ietiUYcpAjD0burVmHBri,294380,4,Meetings,Shermanology,Can't You See - Original Mix,0
1940,0.511,0.972,10,-3.751,1,0.0413,5.36e-06,0.00101,0.19,0.532,132.97,audio_features,77gY3WsOnEsq9JOWgBmdLj,spotify:track:77gY3WsOnEsq9JOWgBmdLj,https://api.spotify.com/v1/tracks/77gY3WsOnEsq9JOWgBmdLj,https://api.spotify.com/v1/audio-analysis/77gY3WsOnEsq9JOWgBmdLj,304893,4,Meetings,Metallica,Whiskey In The Jar,0
1941,0.56,0.958,11,-3.245,1,0.0412,0.0016,4.96e-05,0.0643,0.961,129.984,audio_features,5qtwzv99vOr5UTwnTixn7j,spotify:track:5qtwzv99vOr5UTwnTixn7j,https://api.spotify.com/v1/tracks/5qtwzv99vOr5UTwnTixn7j,https://api.spotify.com/v1/audio-analysis/5qtwzv99vOr5UTwnTixn7j,190987,4,Meetings,Green Day,Know Your Enemy,61
1942,0.669,0.714,4,-5.745,0,0.0708,0.254,0.0,0.14,0.679,82.0,audio_features,0nsKoWy8A9dVnvJM14vABx,spotify:track:0nsKoWy8A9dVnvJM14vABx,https://api.spotify.com/v1/tracks/0nsKoWy8A9dVnvJM14vABx,https://api.spotify.com/v1/audio-analysis/0nsKoWy8A9dVnvJM14vABx,181646,4,Meetings,Morgan Dorr,4x4Ever,0
1943,0.365,0.281,7,-9.246,0,0.0426,0.0148,7.5e-05,0.101,0.122,121.071,audio_features,0qhp4B7Fcjza5ic1HUP9fU,spotify:track:0qhp4B7Fcjza5ic1HUP9fU,https://api.spotify.com/v1/tracks/0qhp4B7Fcjza5ic1HUP9fU,https://api.spotify.com/v1/audio-analysis/0qhp4B7Fcjza5ic1HUP9fU,183627,4,Meetings,Filter,Happy Together,40
1944,0.554,0.866,2,-6.917,1,0.0446,0.00472,4.66e-06,0.6,0.322,78.034,audio_features,05rCKb9rrsJE6YDkBZTyfs,spotify:track:05rCKb9rrsJE6YDkBZTyfs,https://api.spotify.com/v1/tracks/05rCKb9rrsJE6YDkBZTyfs,https://api.spotify.com/v1/audio-analysis/05rCKb9rrsJE6YDkBZTyfs,207308,4,Meetings,Danger Twins,Like a Champion,34
1945,0.427,0.968,2,-4.517,0,0.0574,0.244,0.864,0.121,0.358,79.989,audio_features,3pTNVDJpzaLxiZnbC18SMX,spotify:track:3pTNVDJpzaLxiZnbC18SMX,https://api.spotify.com/v1/tracks/3pTNVDJpzaLxiZnbC18SMX,https://api.spotify.com/v1/audio-analysis/3pTNVDJpzaLxiZnbC18SMX,154858,4,Meetings,Thomas Bergersen,Archangel,55
1946,0.559,0.538,5,-9.112,0,0.0337,0.397,0.896,0.198,0.63,129.501,audio_features,1Ym2fjmW19izYE7bHDowrL,spotify:track:1Ym2fjmW19izYE7bHDowrL,https://api.spotify.com/v1/tracks/1Ym2fjmW19izYE7bHDowrL,https://api.spotify.com/v1/audio-analysis/1Ym2fjmW19izYE7bHDowrL,84080,3,Meetings,Ramin Djawadi,Shall We Begin?,0
1947,0.42,0.656,0,-4.752,1,0.0397,0.0137,7.3e-06,0.297,0.441,76.979,audio_features,2rpoaMXxAF6n0L6w6D0WfX,spotify:track:2rpoaMXxAF6n0L6w6D0WfX,https://api.spotify.com/v1/tracks/2rpoaMXxAF6n0L6w6D0WfX,https://api.spotify.com/v1/audio-analysis/2rpoaMXxAF6n0L6w6D0WfX,233026,4,Meetings,Welshly Arms,Hold on I'm Coming,0
1948,0.534,0.627,6,-5.4,0,0.0391,0.0532,2.31e-06,0.0994,0.425,141.652,audio_features,5ysL31dJXdNK1OCI5Hlqe7,spotify:track:5ysL31dJXdNK1OCI5Hlqe7,https://api.spotify.com/v1/tracks/5ysL31dJXdNK1OCI5Hlqe7,https://api.spotify.com/v1/audio-analysis/5ysL31dJXdNK1OCI5Hlqe7,230697,4,Meetings,Welshly Arms,Legendary,0
1949,0.646,0.857,10,-5.2,0,0.0582,0.0649,0.0896,0.12,0.77,138.004,audio_features,2E2r97GUoaRP3jCVX3nLa5,spotify:track:2E2r97GUoaRP3jCVX3nLa5,https://api.spotify.com/v1/tracks/2E2r97GUoaRP3jCVX3nLa5,https://api.spotify.com/v1/audio-analysis/2E2r97GUoaRP3jCVX3nLa5,204262,4,Meetings,AWOLNATION,Passion,0
1950,0.779,0.666,5,-7.361,1,0.0482,0.194,0.000556,0.0576,0.507,123.024,audio_features,2KklXplRtxMsBYo474Es0w,spotify:track:2KklXplRtxMsBYo474Es0w,https://api.spotify.com/v1/tracks/2KklXplRtxMsBYo474Es0w,https://api.spotify.com/v1/audio-analysis/2KklXplRtxMsBYo474Es0w,161322,4,Meetings,Ofenbach,Be Mine,69
1951,0.365,0.913,4,-8.01,0,0.0687,2.95e-05,0.0783,0.699,0.128,136.128,audio_features,28KYBZXnvRk560ty8mdVIQ,spotify:track:28KYBZXnvRk560ty8mdVIQ,https://api.spotify.com/v1/tracks/28KYBZXnvRk560ty8mdVIQ,https://api.spotify.com/v1/audio-analysis/28KYBZXnvRk560ty8mdVIQ,323366,4,Meetings,Foo Fighters,Run,44
1952,0.639,0.894,1,-5.526,1,0.112,0.00189,0.0,0.244,0.584,107.94,audio_features,7eSEOvKLEHsesvBr7fUYwC,spotify:track:7eSEOvKLEHsesvBr7fUYwC,https://api.spotify.com/v1/tracks/7eSEOvKLEHsesvBr7fUYwC,https://api.spotify.com/v1/audio-analysis/7eSEOvKLEHsesvBr7fUYwC,243053,4,Meetings,Styles Of Beyond,Nine Thou (Grant Mohrman Superstars Remix),1
1953,0.503,0.96,10,-2.672,1,0.0626,9.25e-05,0.578,0.274,0.489,162.022,audio_features,1wXuogT7bvqnhuWzDBNOdV,spotify:track:1wXuogT7bvqnhuWzDBNOdV,https://api.spotify.com/v1/tracks/1wXuogT7bvqnhuWzDBNOdV,https://api.spotify.com/v1/audio-analysis/1wXuogT7bvqnhuWzDBNOdV,218040,4,Meetings,Airbourne,Runnin' Wild,64
1954,0.478,0.952,9,-6.265,1,0.119,0.0288,0.000555,0.279,0.443,90.03,audio_features,5xFXzQ6dJus1nxHM0YZajh,spotify:track:5xFXzQ6dJus1nxHM0YZajh,https://api.spotify.com/v1/tracks/5xFXzQ6dJus1nxHM0YZajh,https://api.spotify.com/v1/audio-analysis/5xFXzQ6dJus1nxHM0YZajh,184833,4,Meetings,Hello Operator,Oosh,18
1955,0.841,0.659,9,-5.655,0,0.184,0.103,4.18e-05,0.2,0.523,120.035,audio_features,48SZPNpV8zIfGaI32oJzgz,spotify:track:48SZPNpV8zIfGaI32oJzgz,https://api.spotify.com/v1/tracks/48SZPNpV8zIfGaI32oJzgz,https://api.spotify.com/v1/audio-analysis/48SZPNpV8zIfGaI32oJzgz,200500,4,Meetings,Zach Banes,White House,11
1956,0.255,0.939,0,-3.747,1,0.0918,8.78e-05,0.54,0.237,0.384,136.44,audio_features,5ogtb9bGQoH8CjZNxmbNHR,spotify:track:5ogtb9bGQoH8CjZNxmbNHR,https://api.spotify.com/v1/tracks/5ogtb9bGQoH8CjZNxmbNHR,https://api.spotify.com/v1/audio-analysis/5ogtb9bGQoH8CjZNxmbNHR,265747,5,Meetings,Big Black Delta,Huggin & Kissin,53
1957,0.523,0.742,4,-6.431,0,0.0745,0.0762,0.0,0.279,0.452,79.039,audio_features,5DbV36X90wLtbHIwauAu8B,spotify:track:5DbV36X90wLtbHIwauAu8B,https://api.spotify.com/v1/tracks/5DbV36X90wLtbHIwauAu8B,https://api.spotify.com/v1/audio-analysis/5DbV36X90wLtbHIwauAu8B,190360,4,Meetings,Barns Courtney,Champion,0
1958,0.447,0.788,2,-4.994,0,0.0464,0.00257,1.68e-05,0.0744,0.505,80.04,audio_features,45HAjqRWiNv6mMPw4NvZrU,spotify:track:45HAjqRWiNv6mMPw4NvZrU,https://api.spotify.com/v1/tracks/45HAjqRWiNv6mMPw4NvZrU,https://api.spotify.com/v1/audio-analysis/45HAjqRWiNv6mMPw4NvZrU,193714,4,Meetings,Gary Clark Jr.,Come Together,62
1959,0.518,0.849,9,-5.472,0,0.0664,0.0561,0.0,0.0569,0.299,134.093,audio_features,2VDdoBA24QICNHn5JkJwyE,spotify:track:2VDdoBA24QICNHn5JkJwyE,https://api.spotify.com/v1/tracks/2VDdoBA24QICNHn5JkJwyE,https://api.spotify.com/v1/audio-analysis/2VDdoBA24QICNHn5JkJwyE,227847,4,Meetings,Papa Roach,Born For Greatness,50
1960,0.649,0.738,8,-6.181,1,0.0395,0.237,0.95,0.118,0.165,87.987,audio_features,6P2QisQWdPFmR31FR71MDm,spotify:track:6P2QisQWdPFmR31FR71MDm,https://api.spotify.com/v1/tracks/6P2QisQWdPFmR31FR71MDm,https://api.spotify.com/v1/audio-analysis/6P2QisQWdPFmR31FR71MDm,408097,4,Meetings,Zack Hemsey,Don't Get in My Way,56
1961,0.542,0.828,11,-3.91,0,0.0536,0.00175,0.0136,0.06,0.785,126.037,audio_features,4YZVtRbdGOhHdGNi4JpCL5,spotify:track:4YZVtRbdGOhHdGNi4JpCL5,https://api.spotify.com/v1/tracks/4YZVtRbdGOhHdGNi4JpCL5,https://api.spotify.com/v1/audio-analysis/4YZVtRbdGOhHdGNi4JpCL5,194626,4,Meetings,Himalayas,Thank God I'm Not You,55
1962,0.49,0.92,2,-6.782,1,0.139,0.0983,2.52e-06,0.943,0.333,121.205,audio_features,698HsRVis7o2j6zz3YZ5Jc,spotify:track:698HsRVis7o2j6zz3YZ5Jc,https://api.spotify.com/v1/tracks/698HsRVis7o2j6zz3YZ5Jc,https://api.spotify.com/v1/audio-analysis/698HsRVis7o2j6zz3YZ5Jc,240147,4,Meetings,Queen,One Vision - Single Version,0
1963,0.733,0.854,8,-4.542,1,0.039,0.0159,0.00017,0.157,0.626,123.96,audio_features,4IBBER3JduveDSwK68dQpj,spotify:track:4IBBER3JduveDSwK68dQpj,https://api.spotify.com/v1/tracks/4IBBER3JduveDSwK68dQpj,https://api.spotify.com/v1/audio-analysis/4IBBER3JduveDSwK68dQpj,238548,4,Meetings,OVERWERK,Calling ft. Nikon,34
1964,0.469,0.754,6,-3.664,1,0.13,0.0679,0.0,0.106,0.421,174.068,audio_features,3p6fkbeZDIVqapfdgQe6fm,spotify:track:3p6fkbeZDIVqapfdgQe6fm,https://api.spotify.com/v1/tracks/3p6fkbeZDIVqapfdgQe6fm,https://api.spotify.com/v1/audio-analysis/3p6fkbeZDIVqapfdgQe6fm,196040,4,Meetings,Kanye West,Famous,0
1965,0.485,0.796,2,-3.795,1,0.106,0.00852,0.0,0.476,0.25,83.682,audio_features,3Hy6dga9juL5kzYQ6xDW0V,spotify:track:3Hy6dga9juL5kzYQ6xDW0V,https://api.spotify.com/v1/tracks/3Hy6dga9juL5kzYQ6xDW0V,https://api.spotify.com/v1/audio-analysis/3Hy6dga9juL5kzYQ6xDW0V,202857,4,Meetings,Vo,Payback,41
1966,0.523,0.925,2,-6.679,0,0.0528,0.00605,0.112,0.14,0.361,92.996,audio_features,6nzpzKqZuZbNLFor98P1fL,spotify:track:6nzpzKqZuZbNLFor98P1fL,https://api.spotify.com/v1/tracks/6nzpzKqZuZbNLFor98P1fL,https://api.spotify.com/v1/audio-analysis/6nzpzKqZuZbNLFor98P1fL,235817,4,Meetings,Editors,Hallelujah (So Low),0
1967,0.635,0.875,2,-4.756,0,0.0306,0.11,0.236,0.0993,0.0485,111.005,audio_features,4TIa51S5pZ7U9UdqHWqvsx,spotify:track:4TIa51S5pZ7U9UdqHWqvsx,https://api.spotify.com/v1/tracks/4TIa51S5pZ7U9UdqHWqvsx,https://api.spotify.com/v1/audio-analysis/4TIa51S5pZ7U9UdqHWqvsx,223320,4,Meetings,AWOLNATION,The Best,0
1968,0.661,0.902,10,-3.053,0,0.283,0.014,0.0,0.085,0.188,124.055,audio_features,3bSrIYfsy1uwGPpcsqNJBv,spotify:track:3bSrIYfsy1uwGPpcsqNJBv,https://api.spotify.com/v1/tracks/3bSrIYfsy1uwGPpcsqNJBv,https://api.spotify.com/v1/audio-analysis/3bSrIYfsy1uwGPpcsqNJBv,177431,4,Meetings,Gizzle,Get Loud For Me,50
1969,0.611,0.819,2,-6.804,1,0.0499,0.00506,0.0,0.259,0.955,82.923,audio_features,0hZZae2Kz2fwVMcv1dRz2K,spotify:track:0hZZae2Kz2fwVMcv1dRz2K,https://api.spotify.com/v1/tracks/0hZZae2Kz2fwVMcv1dRz2K,https://api.spotify.com/v1/audio-analysis/0hZZae2Kz2fwVMcv1dRz2K,187493,4,Meetings,Bakermat,Partystarter,42
1970,0.655,0.783,4,-7.972,0,0.181,0.022,0.0,0.0752,0.471,84.027,audio_features,2Xi28hijRlrcfsN5f6wUxB,spotify:track:2Xi28hijRlrcfsN5f6wUxB,https://api.spotify.com/v1/tracks/2Xi28hijRlrcfsN5f6wUxB,https://api.spotify.com/v1/audio-analysis/2Xi28hijRlrcfsN5f6wUxB,197152,4,Meetings,"Jai Freedom Lewis,Kevin Earl Skaggs,Alexander Pol",Fight Night,35
1972,0.732,0.594,11,-5.911,0,0.0693,0.00805,0.0301,0.0802,0.676,107.996,audio_features,3V9cM3nCH2G66afoDi0snu,spotify:track:3V9cM3nCH2G66afoDi0snu,https://api.spotify.com/v1/tracks/3V9cM3nCH2G66afoDi0snu,https://api.spotify.com/v1/audio-analysis/3V9cM3nCH2G66afoDi0snu,164587,4,Meetings,X Ambassadors,BOOM,64
1973,0.457,0.446,2,-6.097,0,0.0453,0.553,0.788,0.0729,0.063,190.115,audio_features,3OtxZ98UL8d5caansgpcJZ,spotify:track:3OtxZ98UL8d5caansgpcJZ,https://api.spotify.com/v1/tracks/3OtxZ98UL8d5caansgpcJZ,https://api.spotify.com/v1/audio-analysis/3OtxZ98UL8d5caansgpcJZ,123120,3,Meetings,Daniel Pemberton,The Fantabulous Emancipation of One Harley Quinn,27
1974,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,0.575,125.989,audio_features,78qd8dvwea0Gosb6Fe6j3k,spotify:track:78qd8dvwea0Gosb6Fe6j3k,https://api.spotify.com/v1/tracks/78qd8dvwea0Gosb6Fe6j3k,https://api.spotify.com/v1/audio-analysis/78qd8dvwea0Gosb6Fe6j3k,134240,4,Meetings,Doja Cat,Boss Bitch,83
1975,0.206,0.0132,7,-30.649,1,0.0406,0.99,0.974,0.108,0.0872,74.014,audio_features,70w16KjhO0HQz6eqllKYJo,spotify:track:70w16KjhO0HQz6eqllKYJo,https://api.spotify.com/v1/tracks/70w16KjhO0HQz6eqllKYJo,https://api.spotify.com/v1/audio-analysis/70w16KjhO0HQz6eqllKYJo,169000,3,Sleep,Vishal Casey,Appreciation,71
1976,0.145,0.00504,5,-31.338,1,0.0472,0.952,0.977,0.109,0.0373,138.263,audio_features,6RsZg0rFSlLWqy5AKiny95,spotify:track:6RsZg0rFSlLWqy5AKiny95,https://api.spotify.com/v1/tracks/6RsZg0rFSlLWqy5AKiny95,https://api.spotify.com/v1/audio-analysis/6RsZg0rFSlLWqy5AKiny95,206426,5,Sleep,Wolves Club,Tirana Wolves,64
1977,0.185,0.0165,1,-32.971,0,0.045,0.992,0.968,0.158,0.0459,71.305,audio_features,4ScsYR6E4wg3gFFMd8LEJG,spotify:track:4ScsYR6E4wg3gFFMd8LEJG,https://api.spotify.com/v1/tracks/4ScsYR6E4wg3gFFMd8LEJG,https://api.spotify.com/v1/audio-analysis/4ScsYR6E4wg3gFFMd8LEJG,142364,4,Sleep,Regentum,Origami,64
1978,0.0623,0.0403,9,-29.219,1,0.0527,0.974,0.962,0.0909,0.0359,62.484,audio_features,6nKvfKAVpGlyzXcKcVXwk3,spotify:track:6nKvfKAVpGlyzXcKcVXwk3,https://api.spotify.com/v1/tracks/6nKvfKAVpGlyzXcKcVXwk3,https://api.spotify.com/v1/audio-analysis/6nKvfKAVpGlyzXcKcVXwk3,194625,4,Sleep,Tuva Meyer,No Matter What,64
1979,0.195,0.0669,8,-27.78,0,0.0416,0.971,0.91,0.0986,0.063,70.65,audio_features,3Vr1DtJ30TMsFZBs9WJIvM,spotify:track:3Vr1DtJ30TMsFZBs9WJIvM,https://api.spotify.com/v1/tracks/3Vr1DtJ30TMsFZBs9WJIvM,https://api.spotify.com/v1/audio-analysis/3Vr1DtJ30TMsFZBs9WJIvM,193714,4,Sleep,For The Lost,Portraits,65
1980,0.0896,0.0183,9,-33.507,1,0.0466,0.957,0.86,0.074,0.0369,85.095,audio_features,6DCLjXH0ak1YerLNW2hwcI,spotify:track:6DCLjXH0ak1YerLNW2hwcI,https://api.spotify.com/v1/tracks/6DCLjXH0ak1YerLNW2hwcI,https://api.spotify.com/v1/audio-analysis/6DCLjXH0ak1YerLNW2hwcI,142638,5,Sleep,Mila Harper,Reoite,63
1981,0.0661,0.0186,1,-32.479,0,0.0445,0.974,0.933,0.0969,0.0407,70.273,audio_features,7JYgex93ldydsVqr6Um2nD,spotify:track:7JYgex93ldydsVqr6Um2nD,https://api.spotify.com/v1/tracks/7JYgex93ldydsVqr6Um2nD,https://api.spotify.com/v1/audio-analysis/7JYgex93ldydsVqr6Um2nD,210000,4,Sleep,Prescient Liquids,Monrovia,64
1982,0.162,0.00109,11,-47.452,0,0.0478,0.972,0.913,0.0851,0.0536,109.255,audio_features,19rahpLlANnHrR9kXyYDOP,spotify:track:19rahpLlANnHrR9kXyYDOP,https://api.spotify.com/v1/tracks/19rahpLlANnHrR9kXyYDOP,https://api.spotify.com/v1/audio-analysis/19rahpLlANnHrR9kXyYDOP,192000,4,Sleep,Benjamin Martins,Clear Conscience,63
1983,0.168,0.032,7,-30.525,1,0.0427,0.958,0.823,0.128,0.0742,71.611,audio_features,7iPyN8KKPycEdDIDvtvUdJ,spotify:track:7iPyN8KKPycEdDIDvtvUdJ,https://api.spotify.com/v1/tracks/7iPyN8KKPycEdDIDvtvUdJ,https://api.spotify.com/v1/audio-analysis/7iPyN8KKPycEdDIDvtvUdJ,171000,4,Sleep,Skye Baird,Just Because,65
1984,0.162,0.0323,6,-40.145,1,0.0545,0.926,0.809,0.11,0.0343,130.908,audio_features,3VUxDjLowkVbLLAtTOu9AY,spotify:track:3VUxDjLowkVbLLAtTOu9AY,https://api.spotify.com/v1/tracks/3VUxDjLowkVbLLAtTOu9AY,https://api.spotify.com/v1/audio-analysis/3VUxDjLowkVbLLAtTOu9AY,156739,3,Sleep,"oh, the joy.",cloudwalking,63
1985,0.18,0.0339,7,-27.447,0,0.0374,0.91,0.862,0.108,0.116,67.831,audio_features,5qGiDfE4iUmc9ZChUCunTO,spotify:track:5qGiDfE4iUmc9ZChUCunTO,https://api.spotify.com/v1/tracks/5qGiDfE4iUmc9ZChUCunTO,https://api.spotify.com/v1/audio-analysis/5qGiDfE4iUmc9ZChUCunTO,177400,4,Sleep,Jeff Birma,Shimmering Above Clouds,71
1986,0.0791,0.00782,3,-38.003,1,0.0594,0.973,0.94,0.107,0.0345,83.457,audio_features,6utIEcZZHk4AbF3fBVIlNM,spotify:track:6utIEcZZHk4AbF3fBVIlNM,https://api.spotify.com/v1/tracks/6utIEcZZHk4AbF3fBVIlNM,https://api.spotify.com/v1/audio-analysis/6utIEcZZHk4AbF3fBVIlNM,167500,4,Sleep,Soothe My Soul,Eternal Glow,62
1987,0.161,0.0276,1,-31.676,1,0.043,0.797,0.833,0.106,0.083,69.962,audio_features,5ardBAnHzOgVgwbC7lUeoj,spotify:track:5ardBAnHzOgVgwbC7lUeoj,https://api.spotify.com/v1/tracks/5ardBAnHzOgVgwbC7lUeoj,https://api.spotify.com/v1/audio-analysis/5ardBAnHzOgVgwbC7lUeoj,156000,3,Sleep,Lugnet före stormen,Norrbotten,63
1988,0.164,0.0188,10,-34.105,1,0.0341,0.946,0.893,0.081,0.0593,71.96,audio_features,56y8h73SZXnIzR0fGSQlca,spotify:track:56y8h73SZXnIzR0fGSQlca,https://api.spotify.com/v1/tracks/56y8h73SZXnIzR0fGSQlca,https://api.spotify.com/v1/audio-analysis/56y8h73SZXnIzR0fGSQlca,115800,4,Sleep,Adeline Verver,Turndown Service,68
1989,0.17,0.00316,5,-38.615,0,0.0422,0.991,0.931,0.111,0.0946,70.964,audio_features,4VdLOyYe6ZEyLx0LbYdyvy,spotify:track:4VdLOyYe6ZEyLx0LbYdyvy,https://api.spotify.com/v1/tracks/4VdLOyYe6ZEyLx0LbYdyvy,https://api.spotify.com/v1/audio-analysis/4VdLOyYe6ZEyLx0LbYdyvy,194649,3,Sleep,Cameron Sinosa,Querencia,68
1990,0.152,0.012,0,-34.256,1,0.0458,0.938,0.805,0.101,0.0939,68.978,audio_features,6AYzbLak1YhYu5litfcTdV,spotify:track:6AYzbLak1YhYu5litfcTdV,https://api.spotify.com/v1/tracks/6AYzbLak1YhYu5litfcTdV,https://api.spotify.com/v1/audio-analysis/6AYzbLak1YhYu5litfcTdV,168000,3,Sleep,Felix Hertzog,Schlafmittel,69
1991,0.154,0.0121,11,-33.914,1,0.041,0.936,0.675,0.134,0.0379,135.653,audio_features,75skmcKUZLzncei8MyjeNs,spotify:track:75skmcKUZLzncei8MyjeNs,https://api.spotify.com/v1/tracks/75skmcKUZLzncei8MyjeNs,https://api.spotify.com/v1/audio-analysis/75skmcKUZLzncei8MyjeNs,143406,3,Sleep,Amor de la luna,La amabilidad,61
1992,0.218,0.0185,0,-33.584,0,0.0787,0.9,0.769,0.109,0.489,143.386,audio_features,5zPyzOoJXDOYmw3sTwkbMH,spotify:track:5zPyzOoJXDOYmw3sTwkbMH,https://api.spotify.com/v1/tracks/5zPyzOoJXDOYmw3sTwkbMH,https://api.spotify.com/v1/audio-analysis/5zPyzOoJXDOYmw3sTwkbMH,132261,5,Sleep,Shoo Zen,Tones Of Sleep,60
1993,0.0697,0.0936,3,-22.559,1,0.0459,0.971,0.84,0.09,0.0262,76.302,audio_features,48mOMNLnlbok3W6anP7sTS,spotify:track:48mOMNLnlbok3W6anP7sTS,https://api.spotify.com/v1/tracks/48mOMNLnlbok3W6anP7sTS,https://api.spotify.com/v1/audio-analysis/48mOMNLnlbok3W6anP7sTS,176953,4,Sleep,Universo,Universo,63
1994,0.165,0.0375,9,-30.391,1,0.0446,0.93,0.939,0.0855,0.0654,75.222,audio_features,77Fs2NajDBQaOOZkYDsFLE,spotify:track:77Fs2NajDBQaOOZkYDsFLE,https://api.spotify.com/v1/tracks/77Fs2NajDBQaOOZkYDsFLE,https://api.spotify.com/v1/audio-analysis/77Fs2NajDBQaOOZkYDsFLE,157000,4,Sleep,Malik Jeremiassen,The Journey,65
1995,0.196,0.0409,7,-27.052,1,0.0422,0.989,0.997,0.0867,0.0342,67.264,audio_features,5Nusgvqw46McIdfuqrvM4c,spotify:track:5Nusgvqw46McIdfuqrvM4c,https://api.spotify.com/v1/tracks/5Nusgvqw46McIdfuqrvM4c,https://api.spotify.com/v1/audio-analysis/5Nusgvqw46McIdfuqrvM4c,176500,5,Sleep,Florence Adame,always,64
1996,0.22,0.162,1,-22.44,0,0.0332,0.802,0.913,0.105,0.039,63.806,audio_features,0MufjWQZiuRDaL2pLgQ2f7,spotify:track:0MufjWQZiuRDaL2pLgQ2f7,https://api.spotify.com/v1/tracks/0MufjWQZiuRDaL2pLgQ2f7,https://api.spotify.com/v1/audio-analysis/0MufjWQZiuRDaL2pLgQ2f7,206769,4,Sleep,Degravitated,Stellaristique Vision,62
1997,0.162,0.172,2,-22.401,1,0.0585,0.934,0.845,0.1,0.115,89.49,audio_features,3982hLjimRRPGIfInxlzyh,spotify:track:3982hLjimRRPGIfInxlzyh,https://api.spotify.com/v1/tracks/3982hLjimRRPGIfInxlzyh,https://api.spotify.com/v1/audio-analysis/3982hLjimRRPGIfInxlzyh,163909,3,Sleep,Sydney Woods,Deep Soul,63
1998,0.184,0.331,7,-21.832,1,0.0479,0.0175,0.865,0.107,0.199,64.713,audio_features,6VoHNgFuX8ElVxU2gjU8Yr,spotify:track:6VoHNgFuX8ElVxU2gjU8Yr,https://api.spotify.com/v1/tracks/6VoHNgFuX8ElVxU2gjU8Yr,https://api.spotify.com/v1/audio-analysis/6VoHNgFuX8ElVxU2gjU8Yr,176000,4,Sleep,Xoj Litran,Light Being,63
